timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2017-10-21 21:51:55.956		start_recording
2017-10-21 21:51:58.919	1060398023	True	7	878.1448	384.5717	889.341	437.3668	16.7806	891.4902	404.1343	889.7538	434.5894	16.245	0.5181	0.4595	864.7994	365.009	864.0226	420.2806	17.3162	0.6613	0.4681
2017-10-21 21:51:58.953	1060398057	True	7	883.1348	405.6226	887.5163	436.082	16.86875	889.0809	402.2958	889.2296	432.23	16.1608	0.518	0.4595	877.1886	408.9495	864.6632	418.7469	17.5767	0.6613	0.4683
2017-10-21 21:51:58.986	1060398090	True	7	876.816	413.1274	885.9145	434.8744	16.7956	895.6187	410.4961	889.0831	430.7563	15.9567	0.518	0.4597	858.0135	415.7587	864.1924	417.6283	17.6345	0.6612	0.4684
2017-10-21 21:51:59.019	1060398123	True	7	889.2555	437.783	884.3481	433.8035	16.9169	902.3723	465.1231	889.1077	432.5737	16.1463	0.5179	0.4598	876.1387	410.4428	864.5829	417.3994	17.6875	0.6612	0.4683
2017-10-21 21:51:59.052	1060398156	True	7	899.3063	417.041	882.9843	432.7024	16.46545	924.473	429.0966	890.6984	431.8263	16.0405	0.518	0.4596	874.1395	404.9854	864.9163	415.8242	16.8904	0.6612	0.4683
2017-10-21 21:51:59.086	1060398190	True	7	873.5293	407.9005	881.7812	431.6207	16.19955	896.6707	397.9007	890.8148	429.834	15.7974	0.5179	0.4595	850.388	417.9004	863.9563	415.0489	16.6017	0.6611	0.4684
2017-10-21 21:51:59.119	1060398223	True	7	898.1781	407.2765	880.871	430.5008	16.14765	904.8543	408.7057	891.6997	427.9878	15.655	0.5178	0.4597	891.5018	405.8472	865.402	413.3231	16.6403	0.6611	0.4683
2017-10-21 21:51:59.152	1060398256	True	7	873.1164	414.0682	880.1866	429.3831	16.36415	893.3266	389.4776	892.6763	425.1648	15.9823	0.5177	0.4597	852.9062	438.6587	864.831	414.2432	16.746	0.6608	0.4685
2017-10-21 21:51:59.186	1060398290	True	7	883.7617	495.6254	878.806	428.1535	16.4832	895.0613	540.3289	895.0613	540.3289	16.3353	0.5176	0.4608	872.4622	450.9218	866.0323	416.7495	16.6311	0.6607	0.4692
2017-10-21 21:51:59.219	1060398323	False	7	905.361	553.3106	928.6366	543.0623	16.1051	928.6366	543.0623	928.6366	543.0623	15.5806	0.5177	0.4613	882.0854	563.5589	882.0854	563.5589	16.6296	0.6608	0.47
2017-10-21 21:51:59.252	1060398356	False	7	898.5338	547.9497	883.0088	543.2637	15.8262	945.0629	556.3497	936.8602	549.7144	15.6304	0.5176	0.4615	852.0046	539.5497	852.0046	539.5497	16.022	0.6606	0.4699
2017-10-21 21:51:59.285	1060398389	False	7	933.8773	561.1608	897.6276	545.089	16.14885	933.1269	599.2442	935.6244	566.3059	15.9349	0.5174	0.4616	934.6277	523.0774	893.3689	531.303	16.3628	0.6608	0.4698
2017-10-21 21:51:59.319	1060398423	False	7	901.2654	580.5831	898.3002	537.2167	16.45835	890.8681	658.9185	924.3412	589.7372	16.5214	0.5172	0.462	911.6626	502.2477	899.5629	521.5628	16.3953	0.6607	0.4698
2017-10-21 21:51:59.352	1060398456	False	7	918.5568	610.2474	903.1489	547.0055	16.2207	948.9082	618.5578	929.2656	595.7881	15.9027	0.5175	0.4619	888.2054	601.9371	896.7736	541.7885	16.5387	0.6607	0.4703
2017-10-21 21:51:59.385	1060398489	False	7	897.2102	527.0377	901.2911	545.0951	16.45375	912.6235	534.2594	912.6235	534.2594	15.5636	0.5174	0.4615	881.7969	519.8159	893.7747	537.4121	17.3439	0.6605	0.47
2017-10-21 21:51:59.418	1060398522	False	7	414.1849	541.1636	459.8928	517.6702	16.3101	459.8928	517.6702	459.8928	517.6702	15.5613	0.514	0.4614	368.477	564.6569	368.477	564.6569	17.0589	0.6565	0.4702
2017-10-21 21:51:59.452	1060398556	False	7	411.8771	617.2155	405.8358	592.3436	16.9201	444.6465	632.0689	452.2599	574.9425	16.5685	0.5137	0.4619	379.1076	602.3619	379.1076	602.3619	17.2717	0.6565	0.4705
2017-10-21 21:51:59.485	1060398589	False	7	441.3836	566.0663	414.5739	588.9721	16.3469	489.2245	498.8812	464.621	549.578	15.2164	0.5139	0.4613	393.5427	633.2515	386.3344	617.8264	17.4774	0.6566	0.4705
2017-10-21 21:51:59.518	1060398622	False	7	431.509	583.0143	420.8066	585.4673	16.84205	466.4167	606.6319	465.1114	563.9442	16.3753	0.5137	0.4619	396.6013	559.3968	389.7835	598.2933	17.3088	0.6566	0.4702
2017-10-21 21:51:59.552	1060398656	False	7	399.2951	590.5883	422.7563	583.9384	16.7231	438.2037	546.8004	459.68	560.5303	15.945	0.5135	0.4616	360.3865	634.376	382.3908	607.3396	17.5012	0.6565	0.4705
2017-10-21 21:51:59.585	1060398689	False	7	430.2228	627.256	415.7766	590.4502	17.11505	449.3534	603.9882	449.3534	603.9882	16.1098	0.5134	0.4618	411.0922	650.5238	388.1915	616.1202	18.1203	0.6566	0.4705
2017-10-21 21:51:59.618	1060398722	False	7	411.5754	582.0392	451.5906	498.0072	16.79995	451.5906	498.0072	451.5906	498.0072	15.8065	0.5134	0.4613	371.5602	666.0713	371.5602	666.0713	17.7934	0.6563	0.4705
2017-10-21 21:51:59.651	1060398755	False	7	425.0445	659.8247	406.2461	630.4741	17.58225	477.3839	659.4401	464.5037	578.8266	17.2799	0.5132	0.4622	372.7051	660.2094	372.7051	660.2094	17.8846	0.6562	0.4704
2017-10-21 21:51:59.685	1060398789	False	7	406.1451	600.2548	412.8443	618.9057	16.74155	436.1425	548.6739	455.0317	568.8699	16.0866	0.5131	0.4615	376.1478	651.8358	374.4286	656.0172	17.3965	0.6561	0.4702
